inner_x,inner_y,outer_x,outer_y
4.422715472159999273e+00,4.536203818199999738e+00,4.452077465388796007e+00,3.680226232775996920e+00
4.422769296053332688e+00,4.536407914608332703e+00,4.452221713422930272e+00,3.680773211150329516e+00
4.422823146666666538e+00,4.536612266666666393e+00,4.452366033066664563e+00,3.681320874666663912e+00
4.422877024079999941e+00,4.536816874724999948e+00,4.452510424534398048e+00,3.681869224262997342e+00
4.422930928373332904e+00,4.537021739133333398e+00,4.452654888040530778e+00,3.682418260877331484e+00
4.422984859626666321e+00,4.537226860241665882e+00,4.452799423799463696e+00,3.682967985447662240e+00
4.423038817919999310e+00,4.537432238399999207e+00,4.452944032025595966e+00,3.683518398911995284e+00
4.423092803333332768e+00,4.537637873958333401e+00,4.453088712933330306e+00,3.684069502208330960e+00
4.423146815946665811e+00,4.537843767266666717e+00,4.453233466737062329e+00,3.684621296274664282e+00
4.423200855839999335e+00,4.538049918675000072e+00,4.453378293651196529e+00,3.685173782048997815e+00
4.423254923093332458e+00,4.538256328533332606e+00,4.453523193890129406e+00,3.685726960469328795e+00
4.423309017786666075e+00,4.538462997191666126e+00,4.453668167668263678e+00,3.686280832473662894e+00
4.423363139999999305e+00,4.538669924999999772e+00,4.453813215199996733e+00,3.686835398999996904e+00
4.423417289813333042e+00,4.538877112308332684e+00,4.453958336699730403e+00,3.687390660986329394e+00
4.423471467306666405e+00,4.539084559466666668e+00,4.454103532381863850e+00,3.687946619370664258e+00
4.423525672559999400e+00,4.539292266824999977e+00,4.454248802460796242e+00,3.688503275090997846e+00
4.423579905653332922e+00,4.539500234733332640e+00,4.454394147150930294e+00,3.689060629085329168e+00
4.423634166666666090e+00,4.539708463541666461e+00,4.454539566666663397e+00,3.689618682291663898e+00
4.423688455679999798e+00,4.539916953599999694e+00,4.454685061222397380e+00,3.690177435647997051e+00
4.423742772773333165e+00,4.540125705258333255e+00,4.454830631032531407e+00,3.690736890092330746e+00
4.423797118026666197e+00,4.540334718866666286e+00,4.454976276311463756e+00,3.691297046562663553e+00
4.423851491519999790e+00,4.540543994774999703e+00,4.455121997273598033e+00,3.691857905996997147e+00
4.423905893333333061e+00,4.540753533333332648e+00,4.455267794133330739e+00,3.692419469333329207e+00
4.423960323546666018e+00,4.540963334891666037e+00,4.455413667105062814e+00,3.692981737509662743e+00
4.424014782239999555e+00,4.541173399799999899e+00,4.455559616403196976e+00,3.693544711463997210e+00
4.424069269493332790e+00,4.541383728408333376e+00,4.455705642242129727e+00,3.694108392134331176e+00
4.424123785386666619e+00,4.541594321066666495e+00,4.455851744836264672e+00,3.694672780458663652e+00
4.424178329999999271e+00,4.541805178124999287e+00,4.455997924399996535e+00,3.695237877374995872e+00
4.424232903413332529e+00,4.542016299933332668e+00,4.456144181147729810e+00,3.695803683821329066e+00
4.424287505706666401e+00,4.542227686841666667e+00,4.456290515293864551e+00,3.696370200735664469e+00
4.424342136959999117e+00,4.542439339199999537e+00,4.456436927052795482e+00,3.696937429055996205e+00
4.424396797253332458e+00,4.542651257358333083e+00,4.456583416638928874e+00,3.697505369720330393e+00
4.424451486666666433e+00,4.542863441666666446e+00,4.456729984266663891e+00,3.698074023666663823e+00
4.424506205279999271e+00,4.543075892474999655e+00,4.456876630150396146e+00,3.698643391832996841e+00
4.424560953173332756e+00,4.543288610133332739e+00,4.457023354504530133e+00,3.699213475157329789e+00
4.424615730426666005e+00,4.543501594991666614e+00,4.457170157543463240e+00,3.699784274577664345e+00
4.424670537119999914e+00,4.543714847399999535e+00,4.457317039481598187e+00,3.700355791031996411e+00
4.424725373333332712e+00,4.543928367708333305e+00,4.457464000533329695e+00,3.700928025458330772e+00
4.424780239146666183e+00,4.544142156266666177e+00,4.457611040913064038e+00,3.701500978794663332e+00
4.424835134639999445e+00,4.544356213424999957e+00,4.457758160835196826e+00,3.702074651978997544e+00
4.424890059893332506e+00,4.544570539533332898e+00,4.457905360514129001e+00,3.702649045949329754e+00
4.424945014986666258e+00,4.544785134941665916e+00,4.458052640164264169e+00,3.703224161643662526e+00
4.424999999999999822e+00,4.544999999999999929e+00,4.458199999999997942e+00,3.703799999999997539e+00
4.425055014989999869e+00,4.545215134938334067e+00,4.458347440173198173e+00,3.704376561634733278e+00
4.425110059919999728e+00,4.545430539506667422e+00,4.458494960585597688e+00,3.704953845877866137e+00
4.425165134729999394e+00,4.545646213335000851e+00,4.458642561076396227e+00,3.705531851737799975e+00
4.425220239359999752e+00,4.545862156053334324e+00,4.458790241484797967e+00,3.706110578222933771e+00
4.425275373749999908e+00,4.546078367291667810e+00,4.458938001649998206e+00,3.706690024341667389e+00
4.425330537839999856e+00,4.546294846680000390e+00,4.459085841411197570e+00,3.707270189102398916e+00
4.425385731569999592e+00,4.546511593848333810e+00,4.459233760607597574e+00,3.707851071513532659e+00
4.425440954880000000e+00,4.546728608426667151e+00,4.459381759078397955e+00,3.708432670583465374e+00
4.425496207710000185e+00,4.546945890045000382e+00,4.459529836662798452e+00,3.709014985320598701e+00
4.425551490000000143e+00,4.547163438333334362e+00,4.459677993199998802e+00,3.709598014733333837e+00
4.425606801689999870e+00,4.547381252921667283e+00,4.459826228529197856e+00,3.710181757830065763e+00
4.425662142720000247e+00,4.547599333440000891e+00,4.459974542489598903e+00,3.710766213619200116e+00
4.425717513029999495e+00,4.547817679518334266e+00,4.460122934920397242e+00,3.711351381109133651e+00
4.425772912559999384e+00,4.548036290786667379e+00,4.460271405660796162e+00,3.711937259308266235e+00
4.425828341249999909e+00,4.548255166875001088e+00,4.460419954549998067e+00,3.712523847225000395e+00
4.425883799040000177e+00,4.548474307413334472e+00,4.460568581427199142e+00,3.713111143867734221e+00
4.425939285870000184e+00,4.548693712031667502e+00,4.460717286131599124e+00,3.713699148244866688e+00
4.425994801679999924e+00,4.548913380360001035e+00,4.460866068502397752e+00,3.714287859364800326e+00
4.426050346409999392e+00,4.549133312028334153e+00,4.461014928378796540e+00,3.714877276235933223e+00
4.426105919999999472e+00,4.549353506666667712e+00,4.461163865599997003e+00,3.715467397866667021e+00
4.426161522390000158e+00,4.549573963905000795e+00,4.461312880005198878e+00,3.716058223265399807e+00
4.426217153519999670e+00,4.549794683373334259e+00,4.461461971433597462e+00,3.716649751440533223e+00
4.426272813329999778e+00,4.550015664701667184e+00,4.461611139724397823e+00,3.717241981400465800e+00
4.426328501759999590e+00,4.550236907520000429e+00,4.461760384716797034e+00,3.717834912153598736e+00
4.426384218749999988e+00,4.550458411458333963e+00,4.461909706249998386e+00,3.718428542708332785e+00
4.426439964240000080e+00,4.550680176146667755e+00,4.462059104163198064e+00,3.719022872073067365e+00
4.426495738169999861e+00,4.550902201215000886e+00,4.462208578295597583e+00,3.719617899256200122e+00
4.426551540480000213e+00,4.551124486293334215e+00,4.462358128486398456e+00,3.720213623266133141e+00
4.426607371110000244e+00,4.551347031011667710e+00,4.462507754574798646e+00,3.720810043111267174e+00
4.426663229999999949e+00,4.551569835000000452e+00,4.462657456399997891e+00,3.721407157799998977e+00
4.426719117090000211e+00,4.551792897888334188e+00,4.462807233801198592e+00,3.722004966340733301e+00
4.426775032320000136e+00,4.552016219306667111e+00,4.462957086617598712e+00,3.722603467741865568e+00
4.426830975629999720e+00,4.552239798885000965e+00,4.463107014688397101e+00,3.723202661011800529e+00
4.426886946959999847e+00,4.552463636253333945e+00,4.463257017852797937e+00,3.723802545158932720e+00
4.426942946249999622e+00,4.552687731041667796e+00,4.463407095949997405e+00,3.724403119191667333e+00
4.426998973439999929e+00,4.552912082880000710e+00,4.463557248819197909e+00,3.725004382118399349e+00
4.427055028469999876e+00,4.553136691398334435e+00,4.463707476299598298e+00,3.725606332947533961e+00
4.427111111279999456e+00,4.553361556226667162e+00,4.463857778230396534e+00,3.726208970687465705e+00
4.427167221809999553e+00,4.553586676995000637e+00,4.464008154450796795e+00,3.726812294346599330e+00
4.427223360000000163e+00,4.553812053333333942e+00,4.464158604799998820e+00,3.727416302933332481e+00
4.427279525789999504e+00,4.554037684871667047e+00,4.464309129117197017e+00,3.728020995456065467e+00
4.427335719120000235e+00,4.554263571240000807e+00,4.464459727241599118e+00,3.728626370923199929e+00
4.427391939929999687e+00,4.554489712068334306e+00,4.464610399012397757e+00,3.729232428343133954e+00
4.427448188159999631e+00,4.554716106986667512e+00,4.464761144268797111e+00,3.729839166724266519e+00
4.427504463750000063e+00,4.554942755625000395e+00,4.464911962849998694e+00,3.730446585074998822e+00
4.427560766640000089e+00,4.555169657613333811e+00,4.465062854595198694e+00,3.731054682403732059e+00
4.427617096769999705e+00,4.555396812581667731e+00,4.465213819343597734e+00,3.731663457718867427e+00
4.427673454079999793e+00,4.555624220160001236e+00,4.465364856934397331e+00,3.732272910028800794e+00
4.427729838509999460e+00,4.555851879978334296e+00,4.465515967206797221e+00,3.732883038341933357e+00
4.427786249999999590e+00,4.556079791666667766e+00,4.465667149999997143e+00,3.733493841666667201e+00
4.427842688490000178e+00,4.556307954855000730e+00,4.465818405153198611e+00,3.734105319011399970e+00
4.427899153919999442e+00,4.556536369173334045e+00,4.465969732505596923e+00,3.734717469384532862e+00
4.427955646230000042e+00,4.556765034251667679e+00,4.466121131896398033e+00,3.735330291794467072e+00
4.428012165360000196e+00,4.556993949720000714e+00,4.466272603164799015e+00,3.735943785249599358e+00
4.428068711249999900e+00,4.557223115208334008e+00,4.466424146149997831e+00,3.736557948758332692e+00
4.428125283840000037e+00,4.557452530346667530e+00,4.466575760691198660e+00,3.737172781329066495e+00
4.428181883069999714e+00,4.557682194765001249e+00,4.466727446627597686e+00,3.737788281970201076e+00
4.428238508879999813e+00,4.557912108093334247e+00,4.466879203798397313e+00,3.738404449690133191e+00
4.428295161209999442e+00,4.558142269961667381e+00,4.467031032042796390e+00,3.739021283497266257e+00
4.428351839999999484e+00,4.558372680000000621e+00,4.467182931199996432e+00,3.739638782399999251e+00
4.428408545189999934e+00,4.558603337838333935e+00,4.467334901109198064e+00,3.740256945406732925e+00
4.428465276719999899e+00,4.558834243106667294e+00,4.467486941609598361e+00,3.740875771525866256e+00
4.428522034530000262e+00,4.559065395435000667e+00,4.467639052540398836e+00,3.741495259765799553e+00
4.428578818560000130e+00,4.559296794453334023e+00,4.467791233740798340e+00,3.742115409134933124e+00
4.428635628749999498e+00,4.559528439791667331e+00,4.467943485049996610e+00,3.742736218641666390e+00
4.428692465040000137e+00,4.559760331080000562e+00,4.468095806307198714e+00,3.743357687294399216e+00
4.428749327370000266e+00,4.559992467948334571e+00,4.468248197351599060e+00,3.743979814101534132e+00
4.428806215679999880e+00,4.560224850026667553e+00,4.468400658022398275e+00,3.744602598071466559e+00
4.428863129909999863e+00,4.560457476945000366e+00,4.468553188158797873e+00,3.745226038212599029e+00
4.428920070000000209e+00,4.560690348333333866e+00,4.468705787599998480e+00,3.745850133533332738e+00
4.428977035890000025e+00,4.560923463821667134e+00,4.468858456185198058e+00,3.746474883042065329e+00
4.429034027520000194e+00,4.561156823040001029e+00,4.469011193753599009e+00,3.747100285747200665e+00
4.429091044829999824e+00,4.561390425618333744e+00,4.469164000144397519e+00,3.747726340657131949e+00
4.429148087759999797e+00,4.561624271186667912e+00,4.469316875196797767e+00,3.748353046780267483e+00
4.429205156250000108e+00,4.561858359375000838e+00,4.469469818749998602e+00,3.748980403125000027e+00
4.429262250239999865e+00,4.562092689813334268e+00,4.469622830643197986e+00,3.749608408699733886e+00
4.429319369669999951e+00,4.562327262131667283e+00,4.469775910715598322e+00,3.750237062512866260e+00
4.429376514479999472e+00,4.562562075960000740e+00,4.469929058806396682e+00,3.750866363572799678e+00
4.429433684610000199e+00,4.562797130928333722e+00,4.470082274754799023e+00,3.751496310887931784e+00
4.429490879999999464e+00,4.563032426666667085e+00,4.470235558399997089e+00,3.752126903466665553e+00
4.429548100589999926e+00,4.563267962805000799e+00,4.470388909581197723e+00,3.752758140317399960e+00
4.429605346319999803e+00,4.563503738973333945e+00,4.470542328137597998e+00,3.753390020448532649e+00
4.429662617129999980e+00,4.563739754801667381e+00,4.470695813908398542e+00,3.754022542868466594e+00
4.429719912959999562e+00,4.563976009920001076e+00,4.470849366732797314e+00,3.754655706585600328e+00
4.429777233749999432e+00,4.564212503958334111e+00,4.471002986449996719e+00,3.755289510608332826e+00
4.429834579439999587e+00,4.564449236546667343e+00,4.471156672899197382e+00,3.755923953945066174e+00
4.429891949970000020e+00,4.564686207315000743e+00,4.471310425919598153e+00,3.756559035604199792e+00
4.429949345279999839e+00,4.564923415893334280e+00,4.471464245350397881e+00,3.757194754594133546e+00
4.430006765309999928e+00,4.565160861911667034e+00,4.471618131030798082e+00,3.757831109923265522e+00
4.430064210000000280e+00,4.565398545000000752e+00,4.471772082799999382e+00,3.758468100600000028e+00
4.430121679290000003e+00,4.565636464788334514e+00,4.471926100497197965e+00,3.759105725632734263e+00
4.430179173119999980e+00,4.565874620906667403e+00,4.472080183961598010e+00,3.759743984029866315e+00
4.430236691430000207e+00,4.566113012985001163e+00,4.472234333032398368e+00,3.760382874799800934e+00
4.430294234159999789e+00,4.566351640653333988e+00,4.472388547548797888e+00,3.761022396950933100e+00
4.430351801249999610e+00,4.566590503541667623e+00,4.472542827349997197e+00,3.761662549491666674e+00
4.430409392639999666e+00,4.566829601280001150e+00,4.472697172275196920e+00,3.762303331430400632e+00
4.430467008269999951e+00,4.567068933498334538e+00,4.472851582163597683e+00,3.762944741775534396e+00
4.430524648079999572e+00,4.567308499826667756e+00,4.473006056854397450e+00,3.763586779535467386e+00
4.430582312009999413e+00,4.567548299895000774e+00,4.473160596186796845e+00,3.764229443718599910e+00
4.430639999999999468e+00,4.567788333333334450e+00,4.473315199999996494e+00,3.764872733333334054e+00
4.430697711989999732e+00,4.568028599771667864e+00,4.473469868133197913e+00,3.765516647388067462e+00
4.430755447920000201e+00,4.568269098840000986e+00,4.473624600425599063e+00,3.766161184891200442e+00
4.430813207729999981e+00,4.568509830168333785e+00,4.473779396716397905e+00,3.766806344851132415e+00
4.430870991359999955e+00,4.568750793386667119e+00,4.473934256844797730e+00,3.767452126276265467e+00
4.430928798750000119e+00,4.568991988125000958e+00,4.474089180649998276e+00,3.768098528175000350e+00
4.430986629839999580e+00,4.569233414013334382e+00,4.474244167971197506e+00,3.768745549555733820e+00
4.431044484570000108e+00,4.569475070681667361e+00,4.474399218647598708e+00,3.769393189426866186e+00
4.431102362879999923e+00,4.569716957760000753e+00,4.474554332518398070e+00,3.770041446796799534e+00
4.431160264709999907e+00,4.569959074878334526e+00,4.474709509422797993e+00,3.770690320673934171e+00
4.431218190000000057e+00,4.570201421666667763e+00,4.474864749199998215e+00,3.771339810066667297e+00
4.431276138689999478e+00,4.570443997755000431e+00,4.475020051689196698e+00,3.771989913983398779e+00
4.431334110719999941e+00,4.570686802773334279e+00,4.475175416729598510e+00,3.772640631432533809e+00
4.431392106029999667e+00,4.570929836351667497e+00,4.475330844160397170e+00,3.773291961422466478e+00
4.431450124559999537e+00,4.571173098120000944e+00,4.475486333820796858e+00,3.773943902961600205e+00
4.431508166249999547e+00,4.571416587708333701e+00,4.475641885549997312e+00,3.774596455058332189e+00
4.431566231039999693e+00,4.571660304746667514e+00,4.475797499187197381e+00,3.775249616721066737e+00
4.431624318869999968e+00,4.571904248865000575e+00,4.475953174571598581e+00,3.775903386958199270e+00
4.431682429679999480e+00,4.572148419693333743e+00,4.476108911542397095e+00,3.776557764778131876e+00
4.431740563410000000e+00,4.572392816861667875e+00,4.476264709938797992e+00,3.777212749189267527e+00
4.431798719999999747e+00,4.572637440000001163e+00,4.476420569599997457e+00,3.777868339200000758e+00
4.431856899389999604e+00,4.572882288738334466e+00,4.476576490365197003e+00,3.778524533818734099e+00
4.431915101519999567e+00,4.573127362706667753e+00,4.476732472073597258e+00,3.779181332053867415e+00
4.431973326329999630e+00,4.573372661535000994e+00,4.476888514564397070e+00,3.779838732913800570e+00
4.432031573759999787e+00,4.573618184853334157e+00,4.477044617676797955e+00,3.780496735406932984e+00
4.432089843750000036e+00,4.573863932291667211e+00,4.477200781249998762e+00,3.781155338541665856e+00
4.432148136239999481e+00,4.574109903480001016e+00,4.477357005123196565e+00,3.781814541326400381e+00
4.432206451169999895e+00,4.574356098048333763e+00,4.477513289135598207e+00,3.782474342769532427e+00
4.432264788479999496e+00,4.574602515626667198e+00,4.477669633126397208e+00,3.783134741879465857e+00
4.432323148110000055e+00,4.574849155845000404e+00,4.477826036934798637e+00,3.783795737664598757e+00
4.432381529999999792e+00,4.575096018333334236e+00,4.477982500399997789e+00,3.784457329133333658e+00
4.432439934089999589e+00,4.575343102721667776e+00,4.478139023361197069e+00,3.785119515294067316e+00
4.432498360319999442e+00,4.575590408640000994e+00,4.478295605657597100e+00,3.785782295155200483e+00
4.432556808630000234e+00,4.575837935718333860e+00,4.478452247128398511e+00,3.786445667725132580e+00
4.432615278960000182e+00,4.576085683586667230e+00,4.478608947612798374e+00,3.787109632012265692e+00
4.432673771250000172e+00,4.576333651875001074e+00,4.478765706949999093e+00,3.787774187025000572e+00
4.432732285440000197e+00,4.576581840213334473e+00,4.478922524979198627e+00,3.788439331771733976e+00
4.432790821470000253e+00,4.576830248231667397e+00,4.479079401539598493e+00,3.789105065260866212e+00
4.432849379279999447e+00,4.577078875560000704e+00,4.479236336470396651e+00,3.789771386500799366e+00
4.432907958809999549e+00,4.577327721828334361e+00,4.479393329610797281e+00,3.790438294499933747e+00
4.432966559999999667e+00,4.577576786666667452e+00,4.479550380799997455e+00,3.791105788266666554e+00
4.433025182789999796e+00,4.577826069705000833e+00,4.479707489877197801e+00,3.791773866809399873e+00
4.433083827119999931e+00,4.578075570573334474e+00,4.479864656681598056e+00,3.792442529136534013e+00
4.433142492930000067e+00,4.578325288901667456e+00,4.480021881052398847e+00,3.793111774256466617e+00
4.433201180160000199e+00,4.578575224320000636e+00,4.480179162828799022e+00,3.793781601177599327e+00
4.433259888749999433e+00,4.578825376458333984e+00,4.480336501849996544e+00,3.794452008908332896e+00
4.433318618639999542e+00,4.579075744946667470e+00,4.480493897955197369e+00,3.795122996457066300e+00
4.433377369769999632e+00,4.579326329415001062e+00,4.480651350983597681e+00,3.795794562832200292e+00
4.433436142079999698e+00,4.579577129493333842e+00,4.480808860774397218e+00,3.796466707042132516e+00
4.433494935509999735e+00,4.579828144811667556e+00,4.480966427166797494e+00,3.797139428095266833e+00
4.433553749999999738e+00,4.580079375000000397e+00,4.481124049999997361e+00,3.797812724999999112e+00
4.433612585489999702e+00,4.580330819688334110e+00,4.481281729113197443e+00,3.798486596764733214e+00
4.433671441919999623e+00,4.580582478506667776e+00,4.481439464345597479e+00,3.799161042397867227e+00
4.433730319229999495e+00,4.580834351085000478e+00,4.481597255536397206e+00,3.799836060907798796e+00
4.433789217360000201e+00,4.581086437053333960e+00,4.481755102524799028e+00,3.800511651302932670e+00
4.433848136249999961e+00,4.581338736041667303e+00,4.481913005149998241e+00,3.801187812591666049e+00
4.433907075839999656e+00,4.581591247680000478e+00,4.482070963251197249e+00,3.801864543782398798e+00
4.433966036070000172e+00,4.581843971598334342e+00,4.482228976667598452e+00,3.802541843883533446e+00
4.434025016879999725e+00,4.582096907426667087e+00,4.482387045238397150e+00,3.803219711903465416e+00
4.434084018210000089e+00,4.582350054795000460e+00,4.482545168802798408e+00,3.803898146850599016e+00
4.434143039999999480e+00,4.582603413333334430e+00,4.482703347199996635e+00,3.804577147733334108e+00
4.434202082189999672e+00,4.582856982671667190e+00,4.482861580269197788e+00,3.805256713560066117e+00
4.434261144719999770e+00,4.583110762440000485e+00,4.483019867849598050e+00,3.805936843339199349e+00
4.434320227529999769e+00,4.583364752268334286e+00,4.483178209780398049e+00,3.806617536079133668e+00
4.434379330559999666e+00,4.583618951786667672e+00,4.483336605900797522e+00,3.807298790788267162e+00
4.434438453749999454e+00,4.583873360625000615e+00,4.483495056049997096e+00,3.807980606474999696e+00
4.434497597040000016e+00,4.584127978413333970e+00,4.483653560067198285e+00,3.808662982147732912e+00
4.434556760369999573e+00,4.584382804781667708e+00,4.483812117791597274e+00,3.809345916814867117e+00
4.434615943679999894e+00,4.584637839360000910e+00,4.483970729062398242e+00,3.810029409484799956e+00
4.434675146910000088e+00,4.584893081778334434e+00,4.484129393718798262e+00,3.810713459165933958e+00
4.434734370000000148e+00,4.585148531666667360e+00,4.484288111599998849e+00,3.811398064866666324e+00
4.434793612890000070e+00,4.585404188655000546e+00,4.484446882545198854e+00,3.812083225595399139e+00
4.434852875519999849e+00,4.585660052373333961e+00,4.484605706393598012e+00,3.812768940360532710e+00
4.434912157829999479e+00,4.585916122451667576e+00,4.484764582984396952e+00,3.813455208170466904e+00
4.434971459759999846e+00,4.586172398520000471e+00,4.484923512156798076e+00,3.814142028033598919e+00
4.435030781250000054e+00,4.586428880208334391e+00,4.485082493749998456e+00,3.814829398958333950e+00
4.435090122240000099e+00,4.586685567146667530e+00,4.485241527603198719e+00,3.815517319953066533e+00
4.435149482669999976e+00,4.586942458965000746e+00,4.485400613555598603e+00,3.816205790026199640e+00
4.435208862479999681e+00,4.587199555293334008e+00,4.485559751446396959e+00,3.816894808186132693e+00
4.435268261610000096e+00,4.587456855761667285e+00,4.485718941114798852e+00,3.817584373441265999e+00
4.435327679999999440e+00,4.587714360000000546e+00,4.485878182399996916e+00,3.818274484799998980e+00
4.435387117589999484e+00,4.587972067638333762e+00,4.486037475141197106e+00,3.818965141270732389e+00
4.435446574320000224e+00,4.588229978306667789e+00,4.486196819177599160e+00,3.819656341861867421e+00
4.435506050129999878e+00,4.588488091635000821e+00,4.486356214348397486e+00,3.820348085581799946e+00
4.435565544960000217e+00,4.588746407253333714e+00,4.486515660492798929e+00,3.821040371438932048e+00
4.435625058749999461e+00,4.589004924791667328e+00,4.486675157449997009e+00,3.821733198441666257e+00
4.435684591440000268e+00,4.589263643880000743e+00,4.486834705059198569e+00,3.822426565598399772e+00
4.435744142969999970e+00,4.589522564148333927e+00,4.486994303159598019e+00,3.823120471917532903e+00
4.435803713279999450e+00,4.589781685226667740e+00,4.487153951590396872e+00,3.823814916407467290e+00
4.435863302309999590e+00,4.590041006745000374e+00,4.487313650190797532e+00,3.824509898076598802e+00
4.435922909999999497e+00,4.590300528333334462e+00,4.487473398799997071e+00,3.825205415933334407e+00
4.435982536290000056e+00,4.590560249621667310e+00,4.487633197257198781e+00,3.825901468986065979e+00
4.436042181119999483e+00,4.590820170240000664e+00,4.487793045401597070e+00,3.826598056243199597e+00
4.436101844429999552e+00,4.591080289818334492e+00,4.487952943072397005e+00,3.827295176713134239e+00
4.436161526160000257e+00,4.591340607986667877e+00,4.488112890108799213e+00,3.827992829404267550e+00
4.436221226249999816e+00,4.591601124375000786e+00,4.488272886349998103e+00,3.828691013324999837e+00
4.436280944640000001e+00,4.591861838613334079e+00,4.488432931635197853e+00,3.829389727483732742e+00
4.436340681269999919e+00,4.592122750331667724e+00,4.488593025803598202e+00,3.830088970888867017e+00
4.436400436079999565e+00,4.592383859160000803e+00,4.488753168694397111e+00,3.830788742548799863e+00
4.436460209009999822e+00,4.592645164728334173e+00,4.488913360146797871e+00,3.831489041471933366e+00
4.436519999999999797e+00,4.592906666666667803e+00,4.489073599999997555e+00,3.832189866666667388e+00
4.436579808989999485e+00,4.593168364605000775e+00,4.489233888093196789e+00,3.832891217141400020e+00
4.436639635919999769e+00,4.593430258173333947e+00,4.489394224265597977e+00,3.833593091904532457e+00
4.436699480729999756e+00,4.593692347001667287e+00,4.489554608356397303e+00,3.834295489964466341e+00
4.436759343359999441e+00,4.593954630720000765e+00,4.489715040204797170e+00,3.834998410329599761e+00
4.436819223749999708e+00,4.594217108958334350e+00,4.489875519649997315e+00,3.835701852008333468e+00
4.436879121839999662e+00,4.594479781346667124e+00,4.490036046531197478e+00,3.836405814009065551e+00
4.436939037570000188e+00,4.594742647515000833e+00,4.490196620687599172e+00,3.837110295340199873e+00
4.436998970879999504e+00,4.595005707093333669e+00,4.490357241958396806e+00,3.837815295010131855e+00
4.437058921710000270e+00,4.595268959711667378e+00,4.490517910182799000e+00,3.838520812027266249e+00
4.437118889999999816e+00,4.595532405000001042e+00,4.490678625199997498e+00,3.839226845400000698e+00
4.437178875689999913e+00,4.595796042588333741e+00,4.490839386849198256e+00,3.839933394136732403e+00
4.437238878719999668e+00,4.596059872106667221e+00,4.491000194969597459e+00,3.840640457245865669e+00
4.437298899029999966e+00,4.596323893185000564e+00,4.491161049400398397e+00,3.841348033735799028e+00
4.437358936559999911e+00,4.596588105453333739e+00,4.491321949980798145e+00,3.842056122614931901e+00
4.437418991249999500e+00,4.596852508541667603e+00,4.491482896549997328e+00,3.842764722891666818e+00
4.437479063039999616e+00,4.597117102080000350e+00,4.491643888947197460e+00,3.843473833574398757e+00
4.437539151870000254e+00,4.597381885698333726e+00,4.491804927011599169e+00,3.844183453671532025e+00
4.437599257679999631e+00,4.597646859026667698e+00,4.491966010582396862e+00,3.844893582191467374e+00
4.437659380409999521e+00,4.597912021695000462e+00,4.492127139498797384e+00,3.845604218142598896e+00
4.437719519999999918e+00,4.598177373333333762e+00,4.492288313599997807e+00,3.846315360533332228e+00
4.437779676389999928e+00,4.598442913571667567e+00,4.492449532725197869e+00,3.847027008372066792e+00
4.437839849519999547e+00,4.598708642040000960e+00,4.492610796713597310e+00,3.847739160667200231e+00
4.437900039329999657e+00,4.598974558368333909e+00,4.492772105404397642e+00,3.848451816427132854e+00
4.437960245760000255e+00,4.599240662186667272e+00,4.492933458636798605e+00,3.849164974660266303e+00
4.438020468749999559e+00,4.599506953125001019e+00,4.493094856249997271e+00,3.849878634375000441e+00
4.438080708240000227e+00,4.599773430813334230e+00,4.493256298083198708e+00,3.850592794579733358e+00
4.438140964169999592e+00,4.600040094881667763e+00,4.493417783975597324e+00,3.851307454282867582e+00
4.438201236479999423e+00,4.600306944960000699e+00,4.493579313766396410e+00,3.852022612492799425e+00
4.438261525109999717e+00,4.600573980678333896e+00,4.493740887294797481e+00,3.852738268217932749e+00
4.438321829999999579e+00,4.600841201666667324e+00,4.493902504399996722e+00,3.853454420466666086e+00
4.438382151089999894e+00,4.601108607555000951e+00,4.494064164921198312e+00,3.854171068247400189e+00
4.438442488319999768e+00,4.601376197973333859e+00,4.494225868697597548e+00,3.854888210568532259e+00
4.438502841630000084e+00,4.601643972551667794e+00,4.494387615568398608e+00,3.855605846438467488e+00
4.438563210959999950e+00,4.601911930920000948e+00,4.494549405372797679e+00,3.856323974865600412e+00
4.438623596250000247e+00,4.602180072708334180e+00,4.494711237949998939e+00,3.857042594858333118e+00
4.438683997440000084e+00,4.602448397546667458e+00,4.494873113139198573e+00,3.857761705425066801e+00
4.438744414469999455e+00,4.602716905065000752e+00,4.495035030779597207e+00,3.858481305574199993e+00
4.438804847280000132e+00,4.602985594893334031e+00,4.495196990710399021e+00,3.859201394314133005e+00
4.438865295809999445e+00,4.603254466661667266e+00,4.495358992770796647e+00,3.859921970653266143e+00
4.438925760000000054e+00,4.603523520000000424e+00,4.495521036799998704e+00,3.860643033599998830e+00
4.438986239790000177e+00,4.603792754538334364e+00,4.495683122637198714e+00,3.861364582162734038e+00
4.439046735119999809e+00,4.604062169906667279e+00,4.495845250121597303e+00,3.862086615349865859e+00
4.439107245929999834e+00,4.604331765735000914e+00,4.496007419092397761e+00,3.862809132169799931e+00
4.439167772160000247e+00,4.604601541653334351e+00,4.496169629388798938e+00,3.863532131630933897e+00
4.439228313750000154e+00,4.604871497291667559e+00,4.496331880849998797e+00,3.864255612741666734e+00
4.439288870639999551e+00,4.605141632280000508e+00,4.496494173315197074e+00,3.864979574510399196e+00
4.439349442770000209e+00,4.605411946248334054e+00,4.496656506623598837e+00,3.865704015945532923e+00
4.439410030079999459e+00,4.605682438826667280e+00,4.496818880614396718e+00,3.866428936055466004e+00
